Time_s,Cmd,LastPos,EstPos,EstVel,TgtPos,TgtVel,ErrPos,ErrVel,State,AxisError
1767119696.184892,32.779807,692.733770,693.510851,142.110934,693.485542,166.745836,-0.025310,24.634902,motion control,
1767119696.297084,34.405212,709.704901,710.562227,149.878578,710.537928,174.247043,-0.024299,24.368465,motion control,
1767119696.409401,36.043420,727.556769,728.523602,157.875545,728.495635,181.812232,-0.027967,23.936687,motion control,
1767119696.521633,37.677879,746.289374,747.351685,165.545490,747.325044,189.420430,-0.026642,23.874939,motion control,
1767119696.633870,39.317345,765.868842,766.960734,172.468435,766.934541,197.031783,-0.026193,24.563349,motion control,
1767119696.746203,40.976751,786.227424,787.505019,180.650129,787.469400,204.699176,-0.035619,24.049047,motion control,
1767119696.858549,42.626220,807.229621,808.624433,186.873653,808.592844,212.297596,-0.031589,25.423943,motion control,
1767119696.970767,44.296675,829.214179,830.725948,194.617058,830.692679,219.966462,-0.033269,25.349404,motion control,
1767119697.082970,45.959560,852.045600,853.673000,202.210293,853.641471,227.656678,-0.031530,25.446385,motion control,
1767119697.195391,47.638495,875.791633,877.579522,209.942853,877.546336,235.400283,-0.033186,25.457430,motion control,
1767119697.307628,49.321212,900.520027,902.440144,218.620863,902.404283,243.191252,-0.035861,24.570389,motion control,
1767119697.419849,50.827756,925.892036,927.944629,225.436595,927.907435,250.000000,-0.037194,24.563405,motion control,
1767119697.532210,51.057046,952.212532,954.427951,232.862389,954.379539,250.000000,-0.048412,17.137611,motion control,
1767119697.644460,51.241530,978.363656,980.665878,234.203739,980.630030,250.000000,-0.035848,15.796261,motion control,
1767119697.756751,51.403833,1004.955148,1007.359213,236.576930,1007.317271,250.000000,-0.041942,13.423070,motion control,
1767119697.869039,51.557394,1031.445016,1033.928854,237.052289,1033.890196,250.000000,-0.038658,12.947711,motion control,
1767119697.981277,51.695995,1058.104257,1060.673288,237.980866,1060.636408,250.000000,-0.036880,12.019134,motion control,
1767119698.093562,51.829317,1084.763498,1087.417019,238.108648,1087.374158,250.000000,-0.042861,11.891352,motion control,
1767119698.205774,51.944964,1111.693735,1114.431191,239.556887,1114.389954,250.000000,-0.041237,10.443113,motion control,
1767119698.317986,52.065809,1138.590097,1141.365945,240.066583,1141.326109,250.000000,-0.039836,9.933417,motion control,
1767119698.430239,50.825245,1165.249338,1168.119527,239.061968,1168.076494,242.669582,-0.043033,3.607613,motion control,
1767119698.542460,49.348052,1191.502085,1194.400146,235.172232,1194.356355,234.406797,-0.043790,-0.765434,motion control,
1767119698.654675,47.823115,1217.043467,1219.921151,229.008310,1219.885880,226.090951,-0.035271,-2.917359,motion control,
1767119698.766923,46.284345,1241.805735,1244.661587,222.612077,1244.626186,217.729355,-0.035401,-4.882722,motion control,
1767119698.879206,44.725029,1265.551768,1268.386328,214.235574,1268.344546,209.399900,-0.041782,-4.835674,motion control,
1767119698.991459,43.146172,1288.620311,1291.411749,206.758969,1291.379264,200.980373,-0.032486,-5.778595,motion control,
1767119699.103734,41.537494,1310.909740,1313.684733,200.143873,1313.651904,192.489518,-0.032830,-7.654355,motion control,
1767119699.216020,39.930869,1332.182933,1334.902125,191.679426,1334.871461,184.036086,-0.030665,-7.643340,motion control,
1767119699.328283,38.260577,1352.981884,1355.690084,186.219482,1355.662158,175.358708,-0.027926,-10.860775,motion control,
1767119699.440822,36.579775,1372.730724,1375.432633,178.438491,1375.405151,166.701012,-0.027483,-11.737479,motion control,
1767119699.553493,34.883081,1391.598827,1394.299856,170.562521,1394.266591,157.987377,-0.033264,-12.575144,motion control,
1767119699.665706,33.162588,1409.586193,1412.199094,162.220600,1412.172175,149.245347,-0.026919,-12.975253,motion control,
1767119699.777926,31.473059,1429.030163,1429.091720,152.773190,1429.066369,140.499269,-0.025351,-12.273921,motion control,
1767119699.890184,29.743059,1445.289929,1445.396665,146.588929,1445.369544,131.508815,-0.027121,-15.080114,motion control,
1767119700.002388,28.013997,1460.364087,1460.466173,137.767362,1460.442589,122.611629,-0.023584,-15.155733,motion control,
1767119700.114605,26.248621,1474.523633,1474.683803,128.747112,1474.663329,113.580371,-0.020474,-15.166741,motion control,
1767119700.226862,24.424457,1488.005689,1488.194223,121.638437,1488.172096,104.279364,-0.022128,-17.359074,motion control,
1767119700.339033,22.566763,1500.471509,1500.680314,113.724592,1500.663151,94.871109,-0.017163,-18.853483,motion control,
1767119700.451300,20.688381,1511.853345,1512.079746,104.385242,1512.062524,85.385136,-0.017222,-19.000106,motion control,
1767119700.563555,18.751473,1522.320569,1522.555394,95.689104,1522.538535,75.625523,-0.016860,-20.063580,motion control,
1767119700.675788,16.687395,1531.771558,1532.010816,86.877502,1531.997084,65.577721,-0.013733,-21.299781,motion control,
1767119700.788168,14.521754,1540.206312,1540.453834,77.743374,1540.430276,55.094997,-0.023559,-22.648377,motion control,
1767119700.900488,12.208218,1547.590955,1547.834196,68.402604,1547.811005,43.912973,-0.023191,-24.489631,motion control,
1767119701.012713,11.238068,1553.620618,1553.839747,56.899198,1553.821989,40.000000,-0.017758,-16.899198,motion control,
1767119701.124902,11.097389,1559.176038,1559.382286,50.826477,1559.368254,40.000000,-0.014033,-10.826477,motion control,
1767119701.237178,10.982160,1564.731458,1564.953056,49.841653,1564.936455,40.000000,-0.016601,-9.841653,motion control,
1767119701.349447,10.872134,1570.253004,1570.486956,49.233208,1570.472483,40.000000,-0.014473,-9.233208,motion control,
1767119701.461911,10.768161,1575.774549,1576.032433,49.252933,1576.018001,40.000000,-0.014432,-9.252933,motion control,
1767119701.574320,10.674868,1581.126722,1581.405012,48.491272,1581.387370,40.000000,-0.017642,-8.491272,motion control,
1767119701.686673,10.575726,1586.546644,1586.844609,48.269916,1586.828002,40.000000,-0.016607,-8.269916,motion control,
1767119701.798904,10.480576,1591.932691,1592.239484,47.794876,1592.225434,40.000000,-0.014050,-7.794876,motion control,
1767119701.911190,10.391466,1597.386488,1597.715011,48.417990,1597.700005,40.000000,-0.015007,-8.417990,motion control,
1767119702.023550,10.305121,1602.569288,1602.908251,47.006495,1602.892359,40.000000,-0.015892,-7.006495,motion control,
1767119702.135933,10.226733,1607.785963,1608.141286,46.393064,1608.125557,40.000000,-0.015729,-6.393064,motion control,
1767119702.248104,10.152946,1613.070387,1613.441239,46.943265,1613.427159,40.000000,-0.014080,-6.943265,motion control,
1767119702.360368,10.082025,1618.185438,1618.565693,46.288174,1618.552594,40.000000,-0.013100,-6.288174,motion control,
1767119702.472620,10.018134,1623.300490,1623.691427,45.981821,1623.677855,40.000000,-0.013572,-5.981821,motion control,
1767119702.584879,9.957368,1628.212294,1628.605734,44.522049,1628.591712,40.000000,-0.014022,-4.522049,motion control,
1767119702.697076,9.903139,1633.191847,1633.593101,43.992559,1633.580388,40.000000,-0.012712,-3.992559,motion control,
1767119702.809480,9.858400,1638.239149,1638.667831,44.837350,1638.651914,40.000000,-0.015917,-4.837350,motion control,
1767119702.921719,9.812177,1643.117079,1643.553097,44.369862,1643.539652,40.000000,-0.013445,-4.369862,motion control,
1767119703.033854,9.756723,1648.096632,1648.538929,44.124470,1648.526757,40.000000,-0.012172,-4.124470,motion control,
1767119703.146055,9.706202,1653.143935,1653.602492,44.542166,1653.590831,40.000000,-0.011662,-4.542166,motion control,
1767119703.258318,9.662810,1657.987990,1658.452650,43.831570,1658.439681,40.000000,-0.012969,-3.831570,motion control,
1767119703.370539,9.615160,1662.967543,1663.444214,44.102617,1663.430671,40.000000,-0.013543,-4.102617,motion control,
1767119703.482747,9.575253,1667.743849,1668.224444,43.017580,1668.212137,40.000000,-0.012307,-3.017580,motion control,
1767119703.594983,9.536313,1672.689528,1673.191713,43.755788,1673.178673,40.000000,-0.013040,-3.755788,motion control,
1767119703.707252,9.497358,1677.499709,1678.010418,43.280221,1677.997044,40.000000,-0.013373,-3.280221,motion control,
1767119703.819515,9.463562,1682.343764,1682.865898,43.301810,1682.854552,40.000000,-0.011346,-3.301810,motion control,
1767119703.931819,9.425116,1687.221694,1687.765513,43.638586,1687.753039,40.000000,-0.012475,-3.638586,motion control,
1767119704.044260,9.390233,1692.099623,1692.668438,43.971886,1692.654851,40.000000,-0.013587,-3.971886,motion control,
1767119704.156569,9.357464,1696.706557,1697.270305,42.216197,1697.258700,40.000000,-0.011605,-2.216197,motion control,
1767119704.268820,9.332170,1701.415114,1701.983707,41.695421,1701.976123,40.000000,-0.007585,-1.695421,motion control,
1767119704.381086,9.309443,1706.157546,1706.744824,42.068252,1706.737211,40.000000,-0.007613,-2.068252,motion control,
1767119704.493527,9.288287,1710.899978,1711.512409,42.506724,1711.504970,40.000000,-0.007439,-2.506724,motion control,
1767119704.605865,9.265861,1715.540786,1716.165714,42.006135,1716.158614,40.000000,-0.007101,-2.006135,motion control,
1767119704.718216,9.244505,1720.147719,1720.776791,41.156081,1720.769176,40.000000,-0.007614,-1.156081,motion control,
1767119704.830445,9.225621,1724.856277,1725.503228,41.522123,1725.496714,40.000000,-0.006514,-1.522123,motion control,
1767119704.942692,9.209117,1729.497085,1730.155123,41.500856,1730.148108,40.000000,-0.007015,-1.500856,motion control,
1767119705.054915,9.194857,1734.104018,1734.762499,41.185660,1734.755292,40.000000,-0.007207,-1.185660,motion control,
1767119705.167188,9.175632,1738.778701,1739.452843,41.467700,1739.445171,40.000000,-0.007672,-1.467700,motion control,
1767119705.279313,0.000000,1744.164748,1744.193815,42.184946,1744.190908,42.184946,-0.002907,0.000000,motion control,
1767119705.391538,0.000000,1748.500686,1748.539773,39.879133,1748.537016,39.879133,-0.002757,0.000000,motion control,
1767119705.503724,0.000000,1750.634780,1750.663332,23.912841,1750.661753,23.912841,-0.001579,0.000000,motion control,
1767119705.615995,0.000000,1750.600906,1750.608781,5.083842,1750.608419,5.083842,-0.000361,0.000000,motion control,
1767119705.728226,0.000000,1750.533157,1750.533449,0.158913,1750.533438,0.158913,-0.000011,0.000000,motion control,
1767119705.840437,0.000000,1750.533157,1750.533566,0.194099,1750.533560,0.194099,-0.000007,0.000000,ready,
1767119705.952724,0.000000,1750.499282,1750.499023,-0.105936,1750.499027,-0.105936,0.000004,0.000000,ready,
1767119706.064962,0.000000,1750.499282,1750.498990,-0.105839,1750.498995,-0.105839,0.000006,0.000000,ready,
1767119706.177206,0.000000,1750.499282,1750.499069,-0.070542,1750.499072,-0.070542,0.000003,0.000000,ready,
1767119706.289440,0.000000,1750.499282,1750.499165,-0.035324,1750.499167,-0.035324,0.000001,0.000000,ready,
1767119706.401668,0.000000,1750.465408,1750.464270,-0.317729,1750.464284,-0.317729,0.000014,0.000000,ready,
1767119706.513907,0.000000,1750.499282,1750.499144,-0.035373,1750.499146,-0.035373,0.000002,0.000000,ready,
1767119706.626166,0.000000,1750.499282,1750.499282,-0.000006,1750.499282,-0.000006,0.000000,0.000000,ready,
1767119706.738390,0.000000,1750.499282,1750.499125,-0.035370,1750.499126,-0.035370,0.000001,0.000000,ready,
1767119706.850609,0.000000,1750.499282,1750.499205,-0.017613,1750.499205,-0.017613,0.000001,0.000000,ready,
